,Content,Location,Username,Retweet-Count,Favorites,Created at
43,Don’t miss “The Fight for Tomorrow” premier tonight! Exploring impacts of the climate crisis &amp; how 8 Canadians are trying to change the course of our future. Produced and written by @RobinsonMegan Available March 30 10pm on Citytv &amp; https://t.co/ISN1nI2SRu  #flood #climatechange https://t.co/6eeeYJYN5w,"Waterloo, Ontario",ICCA_Canada,0,3,2021-03-30 22:30:20
44,Cycling is ten times more important than electric cars for reaching net-zero cities https://t.co/Yx7S78w0FO @ConversationUS #climatechange #environment,"New York, NY",pndblog,1,0,2021-03-30 22:30:04
45,"@IouIovebot ""not for the faint of heart""
""original lines that stay in your mind""

#Ghosts #Fairies #Invisibles #Kitsune #Dryders #Squirrels #PsychoKillers #Nymphs #Goddesses #Mermaids and more  https://t.co/XjKFLUcsl9 #Poetry #Horror #ClimateChange ...",England,AliceLBronte,0,0,2021-03-30 22:29:05
46,"@Lightswide Humans had better wake up and start taking SERIOUS steps toward alleviating #ClimateChange. Everything is interconnected, and a planet with unchecked decreasing #biodiversity has a bleak future for ALL species. That includes US!",Southern Indiana,bookworm474,3,2,2021-03-30 22:27:47
47,"#replacefireworks Drone Light Shows ""Way Cooler"" Than Fireworks and better for the animals, people and the environment. #future #dronesforgood #drones #environment #people #sustainability #climatechange #safety #innovation #earth #nature #space #iot https://t.co/6tlNZR0g0A",Australia,DroneTech_Inst,0,0,2021-03-30 22:27:39
48,"Signup to receive updates on our latest publications!

https://t.co/SOp3PDmpKU

#internationalrelations #HumanRights #IHL #migration #Refugees #climatechange #defense #Internationallaw #globalhealth #organizedcrime

@gfournier81 @mpangallo7  @MOKSHADA @chloe_sca @EmilieEmeraud","Genève, Suisse",genevaiir,1,0,2021-03-30 22:27:30
49,"Meanwhile in Japan, the cherry blossoms peaked Friday, the earliest in MORE THAN 1,200 YEARS OF RECORDS! The record bloom fits into a long-term pattern toward earlier spring flowering, a compelling indicator of #climatechange, experts say. #warmerworld https://t.co/vXd5w0rUsU","Canberra, Australian Capital Territory",Danwheels,0,0,2021-03-30 22:26:52
50,"BREAKING: Extinction Rebellion co-founder Dr Gail Bradbrook breaks window at Barclays Bank in act of civil disobedience - Extinction Rebellion UK

https://t.co/XFIrE961vq

#climatebreakdown #climatechange #barclays #moneyrebellion #fossilfools","Helsinki, Finland",jaywink,0,0,2021-03-30 22:26:20
51,"The #BidenAdministration can use the authority of @ENERGY's #Loan Programs Office to achieve its #climatechange goals, but strong leadership from the office's new executive director will be critical. Read more in this #Energy alert. https://t.co/xro9akwgp0 @taitemcdonald https://t.co/anR1O7x9g0",International law firm,Holland_Knight,1,1,2021-03-30 22:25:55
52,"#India Unlikely To Commit To Net-Zero Emissions Target
https://t.co/HohEM1nk4s
#ClimateChange",The Netherlands,Baka_62,0,0,2021-03-30 22:25:50
53,"[Not only an idiotic Government, but also an imbecilic] Army To Roll Out Electric Tanks To Fight #ClimateChange! https://t.co/mc4E5PUOhm","Jodrell Bank, UK, Earth, G2V Star, MilkyWay, LG, Lanikea etc - U",stargrazzer,1,0,2021-03-30 22:25:46
54,"In January, Biden’s new administration called for a suspension of all new #OilAndGas leases as part of its efforts to drive forward #ClimateChange policies. But several states are fighting back in support of the #Oil industry.

#OOTT

Vía @OilandEnergy
https://t.co/JOb6eyw8N5",,RSSCrecerJuntos,1,0,2021-03-30 22:25:17
55,"“they’ve found it’s already possible to eat tomorrow’s climate-friendly diet today, through easy changes that don’t compromise on flavor or cost”

#food #climatechange #carbonfootprint

https://t.co/f7L8m6w2V2",,NSEglobalorg,2,1,2021-03-30 22:23:13
56,"@WeiZhangAtmos sea ice decline, sea level rise, temp increase on land and sea, glaciers melting, and lots more ..... but of course you'll deny that has anything to do with the fact that there's 46% more CO2 in the atmosphere today  #ClimateBrawl #climatechange","Uxbridge, Ontario, Canada",StephenLeahy,0,0,2021-03-30 22:22:36
57,#10km3x2 FOSSIL FUELS must go| jobs and justice first | #Biden must stop #carbonPollution now | #K12 learn #ocean is in CATASTROPHIC play #climatechange see  #BidenHarris #KeepItInTheGround consider use #endemic species to verify local carbon under @unfccc https://t.co/ikyGaLIMnZ,"The Big River, Missouri",tamraraven,0,0,2021-03-30 22:22:12
58,"@AuthorEHNight ""not for the faint of heart""
""original lines that stay in your mind""

#Ghosts #Fairies #Invisibles #Kitsune #Dryders #Squirrels #PsychoKillers #Nymphs #Goddesses #Mermaids and more  https://t.co/XjKFLTUQWz #Poetry #Horror #ClimateChange ...",England,AliceLBronte,0,0,2021-03-30 22:21:11
59,"Half a billion people may face heat of 56°C by 2100 | Climate News Network

https://t.co/4mUMbPQ6n3

#climatebreakdown #climatechange #future","Helsinki, Finland",jaywink,0,0,2021-03-30 22:21:02
60,"Increasing temperatures, longer bushfire seasons, more toxic #AirPollution. Another clear way that #ClimateChange is a #HealthEmergency.

https://t.co/vl3Eqp20S5",Australia,HealthyFuturez,0,1,2021-03-30 22:21:00
61,@AlboMP How can you say you care about #climatechange when you support dumping a 24hr airport in Western Sydney? Threatening the world heritage listed Blue Mts and destroying natural habitats! #ClimateAction,"New South Wales, Australia",Rawsa7,2,2,2021-03-30 22:20:27
62,My piece on the @FyldeSandDunes project has been published in the latest Big Issue North.  @GeomorphicJosh @fyldecouncil @LivingSeasNW  Please buy the digital issue for £2 to support the vendors https://t.co/h2CwYH73I1 #climatechange #environment #nature #naturebasedsolutions https://t.co/cgPZQdRzbt,,LucindaH19,0,1,2021-03-30 22:19:35
63,#climatechange   Buckets of Rain Buckets of Tears https://t.co/EozkcpCkRx via @TheNovelJuggler,"Michigan, USA",clark_merry,0,1,2021-03-30 22:19:33
64,"𝑶𝑼𝑹 𝑹𝑬𝑮𝑰𝑶𝑵
The CBCRP Project had five training activities held, resulting in 222 Pacific Islanders nominated to build their climate change capacity
#climatechange #Pacific #programme #pasifikanews
@earthjournalism @Internews @SprepChannel 
https://t.co/FJpPhXZ0N8",Pacific Islands,PasifikaNews,0,0,2021-03-30 22:18:36
65,"@MrHarryCole @trussliz … tax everybody equally - then when the “science” is shown to be wrong nobody has been disadvantaged …
#climatescam #climatechange #climatecrap","Colne, Lancashire, England",RobertCorkEsq,1,3,2021-03-30 22:17:46
66,"Is this how we want #Australia to be later this century?

Important piece on the risks to #Australia if the world heats by 3℃ from @oveHG &amp; Lesley Hughes in @ConversationEDU https://t.co/3gOMSi16Ys 

&amp; full report from @Science_Academy on https://t.co/SwoTYWw5mJ

#climatechange",Melbourne,MicrobialLife,1,1,2021-03-30 22:17:41
67,"Concerns for our environment and food security and our land becomes more marginal.
#drought #climatechange https://t.co/zFRjaJbW9M","Victoria, Australia",connectxcountry,0,0,2021-03-30 22:16:20
68,"#StreamingNow CA #Students Pressure City to #BanPlastic Bags in Team Marine https://t.co/mMurcgVBQ8

#PlanetClassroom #Edutainment #ClimateChange @commffestradio1 @mftanyc @BookCreatorApp @XtalksOrg @artandwriting https://t.co/m6cbGQK06L",,MoeMathTeacher,0,0,2021-03-30 22:15:07
69,"@JNJGlobalHealth https://t.co/Y4t0WIDDpd

Johnson &amp; Johnson has the best vaccine ever! Thank you so much. 

Helps #ClimateAction #ClimateCrises #climatechange #ClimateEmergency #ClimateStrike #climateneutrality #ClimateRecovery so good!",Tellus,polituzzles,1,1,2021-03-30 22:12:24
70,Why the loss of sharks is accelerating climate change #ClimateChange via https://t.co/zeb5hNqb8q https://t.co/DBoOHb9oKm,linkedin.com/company/corizance,corizance,0,0,2021-03-30 22:12:08
71,"Our #oceans have alway done us a favor by soaking up carbon dioxide, but now they are becoming too warm and acidic. Learn more about what steps we can take to combat #climatechange and help our oceans with @Tessa_M_Hill in this encore episode. https://t.co/hzhYVlQTb8 https://t.co/UIb678t75A",,Unfoldpodcast,0,2,2021-03-30 22:10:03
72,"More Than 1,000 Scientists Sign Letter Urging Pres. Biden to Cut Emissions in Half by 2030 https://t.co/P7Nkc9QDVh #waterincthemusical #climatechange #solutions","Charlotte, NC area",MadmenDreamers,0,0,2021-03-30 22:10:02
73,"@gulfstatesinst hosted H.E. Dr. Mohamed bin Mubarak Bin Daina to discuss the Kingdom’s #Climate mitigation efforts. #environment #climatechange 

Click the link to watch the full event:
https://t.co/ImAtMyx9fT https://t.co/9zwME7neWl","Washington, DC",BahrainEmbDC,0,0,2021-03-30 22:09:28
74,"Been thinking a lot about this story. Our ""border crisis"" is really a COVID and #ClimateChange refugee crisis.

The nation most responsible for getting us into the climate mess should be a lot more welcoming and creating housing for these and other folks. 
https://t.co/ftfHkDp9VV","Los Angeles, CA",lukehklipp,0,4,2021-03-30 22:08:53
75,".@BlackBerry now has design wins with 23 of the top 25 #ElectricVehicle OEM’s, up from 19 of the top 25 last quarter. #Governments around the world are promoting EVs as a key technology to fight #ClimateChange. https://t.co/hUkYc2NObC",San Fran / New York via London,Neelam_Sandhu,3,11,2021-03-30 22:08:19
76,"🤔I asked myself 5 long-term questions about COVID one year ago, and here are the answers ! 🤯
➡️My last medium article is available :) https://t.co/MMV6kUH9a2 

#COVID19 #climatechange #babies #biking",,NicoBeytout,0,0,2021-03-30 22:05:38
77,"Lots of examples in 50-chapter Global Handbook of #Impact #Investing, published by @wiley_finance #esgeducation #jobs #climatechange #capital #investment #communityfoundations","San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:23
78,"https://t.co/Cqe18nJAsi has examples of capital stacks (equity, loans, real est) for different types of local projects #esg #investment #localism #capital #transit #housing #climatechange #jobs #food #munis","San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:22
79,https://t.co/RvFOqg5KnL another great report #climatechange #banking #centralbank #risk #riskassessment #Pricingrisk #discountrate #munis #fiduciaryduty Risk issues pointed out via @Nigel_Lake (around 50 minutes in) https://t.co/MaGx4Q5jns,"San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:21
80,"Climate Scenarios for central banks and supervisors - one example https://t.co/dw3g9otNmB @stf18 80+ banks who joined NGFS before the US Federal Reserve, and they were in #Europe and #Asia #climatechange #banking #risk #economicinstability #munis","San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:20
81,"""The work that Lauryn and HIP Investor have been doing is ahead of the curve of what needs to be done"" - @NGFS_  #carbonbubble #strandedassets est 20-30 Trillion at least, @federalreserve has a #climatechange effort, SEC (@SEC_Investor_Ed) @FHFA looking at #insurance #esg #munis","San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:20
82,"https://t.co/WlGguO54tK has tools on funding climate action plans
https://t.co/N97LGRJSod has toolkits on financing climate action, and equitably. Lauryn points out that every city in the SF Bay Area needs to interact with others, so the region is more resilient. #climatechange","San Francisco, CA",HIPinvestor,0,0,2021-03-30 22:05:19
83,Getting From Point A to B https://t.co/pTPWwfnSX6 #ecoaction #climatechange #pollution,,CitizenScience_,0,0,2021-03-30 22:05:17
84,"“Assembly” is really excellent theatre reimagined for days of zoom and sometimes doom. Funny, engaging thoughtful treatment of #democracy, time &amp; #climatechange. Great acting. Someday I hope I will be lucky enough to write something as good. @DonmarWarehouse @ninasegal https://t.co/F9MwrfHdha",London/Washington/Colombo,ajcpk63,0,0,2021-03-30 22:04:56
85,"More mindless, boring, drivel from Gerald.
The Master of Tedium.
#ClimateCrisis #climatebrawl #Climatechange https://t.co/CXLVXSdK3p","Cambridge, England",KeillerDon,1,4,2021-03-30 22:04:20
86,"To highlight the impact of Global Warming, To highlight the impact of global warming. Greta Thunberg has actually turned herself into Carbon #ClimateAction  #climatechange #ClimateCrisis https://t.co/q86ASK2sq9",,KennethBadass,0,0,2021-03-30 22:03:13
87,"@Alex_Verbeek A lift worth highlighting from today’s issue of The Planet by @Alex_Verbeek.  Worth more than a passing thought. 🤔

#climatechange #pollution #ThePlanet #SDGs #ClimateAction #consumerism #waste #CircularEconomy #Recycle #SupplyAndDemand #reuseandrespect #environment",Left my ❤️ n N. O. ⚜️,pi_lizzie,0,0,2021-03-30 22:01:19
88,"TOMORROW: Watch TWO documentaries back-to-back starting at 7 p.m. First, learn about extinction and how humans contribute to it, followed by an hour on #climatechange and what we can do to prevent further damage. | Details: https://t.co/yiP5522IKj https://t.co/urjRUe7DLw",Arizona,arizonapbs,0,0,2021-03-30 22:00:47
89,"Many of the world's poorest countries lie within the tropics where #ClimateChange is having a significant impact. These communities need to adapt, but often lack the means.

LoCAL, financing locally led climate adaptation in #LDCs.

 https://t.co/jy48iKppnV https://t.co/Ef2s30BCg2",,UNCDFLoCAL,0,0,2021-03-30 22:00:30
90,"@AlboMP Can you ban fishing and ocean farming too please? These are the greatest causes of plastic pollution in the world and our oceans are dying.
If the oceans die, we die!
#ClimateAction 
#climatechange #Seaspiracy",Meanjin,bfriendmyles,0,1,2021-03-30 22:00:29
91,From Lachlan Gilbert at UNSW Newsroom: AUS - Cool water fish floundering as tropical fish invade temperate reefs @UNSW #climatechange #coastalecosystems https://t.co/mWTaRscSh2 https://t.co/Tj9JtZYNiF,International,CoastalNews365,0,1,2021-03-30 22:00:27
92,"Pls follow our https://t.co/vrEtkXf9Iy
#oceanliteracy #climateliteracy #education #science #geoethics #geosciences #climatechange #conservation #sustainability #cryosphere #plastic #biodiversity #geodiversity #globalwarming #coasts 
@Recycle_ol
@Ozeanforschung
@SustainTrends",France,sim_climate,1,0,2021-03-30 21:58:50
93,"As the Biden admin looks to address #ClimateChange &amp; forced migration, we are calling on them to:
👉 Focus on security
👉 Break new ground on protection &amp; resettlement options
👉 Establish open communication with experts and civil society

Read more now:
https://t.co/fpmmfZ2tad","Washington, DC",RefugeesIntl,1,2,2021-03-30 21:58:01
94,"@Veritatis2021 @JackJsherebkin Hey anonymous one with no training or understanding in the climate sciences, quit showing off your great knowledge of science.

#ClimateBrawl #ClimateCrisis #climatechange","Ottawa, Ontario",GeraldKutney,2,3,2021-03-30 21:58:00
95,"Finding solutions to #climatechange can seem like a tall task. The Kennebunkport Climate Initiative is a new, non-partisan group getting youth involved in shaping our future. @wearekci https://t.co/r4F6lILRvL https://t.co/L9LouEbMjj","Portland, ME",RyanBretonWX,1,4,2021-03-30 21:57:57
96,Biden envisions thousands of wind turbines spinning at sea - Bloomberg #climatechange #renewableenergy  https://t.co/Llbhppz8VQ,WPB,AltCon,2,0,2021-03-30 21:57:52
97,"Partners Janice Schneider and Stacey VanBelleghem and counsel Nikki Buffa discuss President Biden’s plans for addressing #climatechange, and the impact #climateaction and #energytransition may have on certain industries. Recording: https://t.co/PTgZfjWuVH. https://t.co/VLv00AFCk7",,lathamwatkins,0,0,2021-03-30 21:57:47
98,"Fire season is apparently off and running here in Eastern Utah. Fuuuuuuck!
#climatechange #fire #Utah","Utah, USA",lojakz,0,0,2021-03-30 21:57:02
99,"Pls follow our https://t.co/pzsXdAU5sd
#oceanliteracy #climateliteracy #education #science #geoethics #geosciences #climatechange #conservation #sustainability #cryosphere #plastic #biodiversity #geodiversity #globalwarming #coasts @Recycle_ol
@Ozeanforschung
@SustainTrends",Planet Earth,IOCS_climate,1,2,2021-03-30 21:57:01
100,@JenL123456 Forget the #climatechange message in this tune - it has other meanings for LIFE as well. https://t.co/4xRTXTeZZh Hope it inspires you. Hang in there!,,FriendsOScience,0,0,2021-03-30 21:55:32
101,"@lolpipewrench @WeiZhangAtmos Attack? What attack? 

Just asking for your degrees after you claimed to know more than the climate experts. 

Well anonymous (&amp; I see why), if you have no such degrees, then maybe you should keep your misinformed opinions to yourself

#ClimateBrawl #ClimateCrisis #climatechange","Ottawa, Ontario",GeraldKutney,3,7,2021-03-30 21:54:18
102,"@EcoMadres @drmaryhouse @wradv @Chispa_NV @LungNevada @WashoeHealth @ClarkCountyNV @Melissa_Ramos21 @NVconservation's @CCabreraNV speaks on the impact of #AB349 on #climatechange. 

""Transportation is the largest emitter of greenhouse gas pollution in our state... #AB349 would help us make progress toward our state’s goal of reducing GHG emissions to reach net-zero by 2050.""",Nevada,NVconservation,0,1,2021-03-30 21:52:44
103,Why the loss of sharks is accelerating climate change #ClimateChange via https://t.co/qbspJLEz9J https://t.co/ui9uHGHJEf,,TheNextidiot,0,0,2021-03-30 21:52:17
104,"Typical climate denier... especially the anonymous trolls... I never took a single science course in university but the leading climate scientists are wrong.

#ClimateCrisis #climatechange","Ottawa, Ontario",GeraldKutney,7,18,2021-03-30 21:50:23
105,"In today’s The Planet @Alex_Verbeek raises questions about whether climate change played a role in the Suez blockage. Very thought provoking but quite likely in a variety of ways. 
Subscribe to this great newsletter &amp; be challenged by questions like this.
#ClimateChange #Suez https://t.co/95S2pfUxo0",Left my ❤️ n N. O. ⚜️,pi_lizzie,0,0,2021-03-30 21:49:28
