,Content,Location,Username,Retweet-Count,Favorites,Created at
10,"How does cutting #voting times, limiting the number of #ballot drop off boxes, &amp; disallowing food/water for those in voting lines ensure election results? #Republicans #Democrats #Christians #Catholic #georgia #georgiavoter #Atlanta #ElectionIntegrity #election #Trump",,JamesLk1,0,0,2021-03-30 23:07:44
11,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/BaWb2JbVqc",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 23:04:48
12,"@nictricious @JimmyMcHughNWO @ElectionCoin @hermitmystic REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 23:04:36
13,"@shift_in2_turbo REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:59:07
14,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/go6kYs5xD0",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:58:38
15,"@BernForBernie20 @ToferWrites @JayCarney @BernieSanders REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:58:09
16,"@JohnPasalis #Trudeau will lose the #election if BOC raises the #rates &amp; what BOC wont say is QE is dead+$$ dead will be #realty #agents. Homeowners will still pay #mortgage
@ericnuttall @revolutionrea @rosskay @RealosophyRE @RealtyTrac @realtybiznews @Realty_Et #AskuMaaro https://t.co/djO7cMzsry","@datop, earth sky moon",i1n1,0,0,2021-03-30 22:55:26
17,Trying to make senses of the #election as a person of faith. https://t.co/MHxtuWc7W6,"Atlanta, GA",LouKavar,0,0,2021-03-30 22:55:04
18,"@IAmPoliticsGirl @GadflyQuebec REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:54:11
19,"Don’t forget, everyone! #election https://t.co/iPoVux3dM5",,narciblog,0,1,2021-03-30 22:53:37
20,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/MPNpBzUcAF",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:52:06
21,"@TurnbullMalcolm @peggymel2001 @Matt_KeanMP @GladysB REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:51:19
22,"@shift_in2_turbo REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:50:58
23,"@kathrynresister REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:50:01
24,"🇮🇱↘️ Yamina head and #election kingmaker Naftali Bennet faces a difficult decision this week: Who will be the next prime minister of #Israel? 

https://t.co/OEPlqGcTJk",Israel,Jerusalem_Post,2,6,2021-03-30 22:38:55
25,"@DavidShuster @PostScarcityPal REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:35:55
26,"@caitoz REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:35:21
27,#Election Audit Reveals Irregularities for 1 in 14 Mail-In Votes Cast. - The National Pulse https://t.co/Qp5dg3UITy,"Oak Park, CA",neildorval,0,0,2021-03-30 22:33:02
28,"#TakeTheLead REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles 
#judicial #election #REFORM",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:32:26
29,"#TakeTheLead REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:31:31
30,"#THEVIEW 
REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election #REFORM",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:29:44
31,"@TessaMarsh_ Gwarth ar/shame on @Plaid_Cymru. Turning your back on your own candidate in @PlaidCardiffN, the community, the environment &amp; 163 senior clinicians that oppose the new @VelindreCC. You know how corrupt this whole development is @Adamprice @RhunapIorwerth @LeanneWood. #election",,Nia53831142,2,4,2021-03-30 22:23:55
32,"@cvpayne Just like ""fair fight""! WHAT? No 'campaigning' with water within 100 feet of the #election poles. HOW OUTRAGEOUS!! #Poleworkers can still, and do give out water. Medically fragile/ handicapped people are permitted to move to the front of line. how many electionsheld in the summer",,Tess77Love,0,0,2021-03-30 22:20:08
33,"@TENDEMANDS @AWKWORDrap @DrugPolicyOrg @maiasz REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:15:17
34,"@fairfightaction WHAT? No 'campaigning' with water within 100 feet of the #election poles. HOW OUTRAGEOUS!! #Poleworkers can still, and do give out water. Medically fragile/ handicapped people are permitted to move to the front of the line. Hmmm, how many elections are usually held in the summer.",,Tess77Love,0,0,2021-03-30 22:15:05
35,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/3TDq36ul7b",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:15:00
36,"@MimiTexasAngel @Tav_assoli @DominionEnergy @POTUS @VP REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:14:08
37,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/HcsvO6xDtD",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:13:47
38,"REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform https://t.co/6WOde0UYQh",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:13:06
39,"@SteyersBelt2024 @MargoLee @CNN REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:12:53
40,"@molllycool REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election  #REFORM",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 22:10:04
41,#SCPFoundation are any of your top involved with #Election #rigging or #Election #Tampering?  #Police and #Military want to know... https://t.co/L2IA8XgWxW,"Whitter Ca., USA",rockphilcortes,0,0,2021-03-30 22:07:21
42,Election Audit Reveals Irregularities for 1 in 14 Mail-In Votes Cast. - The National Pulse... https://t.co/c31y2kSG7D #election #audit #reveals #irregularities #for # #in # #mail-in #votes #cast. #- #the #national #pulse,United States,AnyPollApp,0,0,2021-03-30 22:04:14
43,"@kylegriffin1 ""Matt #Gaetz is being investigated by the Justice Department over whether he had a sexual relationship with a 17-year-old and paid for her to travel with him, according to three people briefed on the matter""
https://t.co/DmVX7FhHYO
#GOP #MAGA #Corruption #Election #Trump #Metoo",United States of America,RuanoFaxas,3,4,2021-03-30 21:59:41
44,"Again, the #candidates in #Omaha's most populated race are: 

- @the_nebraska 
- @D5Kate 
- @Kauth4Council 
- @PatrickJLeahy 
- @moore4omaha 
- @DonRoweOmaha 
- @Stark4Council 

(For coverage of other races, check out 
our 2021 city #election hub: https://t.co/vt5f1Qwxxy)","Omaha, Nebraska",TheReader_Omaha,0,2,2021-03-30 21:56:06
45,"@nytimes ""The Justice Department is said to be investigating Rep. Matt #Gaetz [@RepMattGaetz @mattgaetz] of #Florida over a possible sexual relationship he had with a 17-year-old girl""
https://t.co/SWEsMDXsgq
#GOP #MAGA #Corruption #Election #Trump #MeToo #Women
https://t.co/te1KennjgS",United States of America,RuanoFaxas,1,1,2021-03-30 21:55:07
46,School District A’s annual student council election will be hosted on September 12th! Please encourage students to run for a position by filling out an application! Vote on our Instagram! #school #election #studentcouncil #schooldistricta #support #vote #education https://t.co/8X3mbCr9CR,,ExampleSchoolA1,1,1,2021-03-30 21:53:57
47,"@AbyssinianLeelt @mfaethiopia It's not only him, there r lots of incidents by Ethi institutions and individuals displaying images disrespecting Eritrean sovereignty and independence. Recently #Eritrean map joined with Ethiopian map in an #Ethiopian #Election campaign by Amhara region PP party?#EnoughIsEnough https://t.co/otG7ZhWvBN","Asmara, Eritrea",Mahta_91,0,0,2021-03-30 21:53:52
48,"@humbertorosero @thelauracoates @SenTedCruz @HawleyMO @RepMTG @mtgreenee REGISTER TO VOTE PRAGMATIC 
#UBI /END POVERTY
recycle100 /END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income,
self contained industry &amp; internet protocol
habitat reclamation, protection &amp; preservation
solar/electric vehicles, 
#judicial #election &amp; #campaignreform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:53:42
49,"@columeastwood We've all heard the views, read the many papers and seen countless interviews, is there something we've missed? 
#Election",,Macers2000,0,0,2021-03-30 21:43:30
50,"SPONSORED: Join King County Executive Dow Constantine for his Hometown Kickoff on Wednesday, April 7: https://t.co/3DRg9794WA #burien #election #candidate https://t.co/zv08GCML9L","47.577835, -122.412064",btownblog,0,0,2021-03-30 21:41:43
51,"@rachs80 REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform https://t.co/k8Ukm9Pi78",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:41:11
52,"#GeorgeFloyd REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform fb https://t.co/NKRDagaWTy",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:40:36
53,"If the #GOP wanted to be anti #Democracy let them be, #Democrat should send voters in the areas the GOP created the long lines #election day packages that will include water, health snacks and literatures, and let the folks know who’s making it hard for them to vote. #JoeBiden https://t.co/L67CIZc8BY","Los Angeles, CA",DJBurn77,0,0,2021-03-30 21:23:11
54,"PRESS STATEMENT – ELECTION MONITOR #CALLS ON THE SUPREME COURT OF THE FEDERAL REPUBLIC OF NIGERIA TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 IMO GOVERNORSHIP #ELECTION 

https://t.co/z686AfsdXU

@NigeriaGov @NGRPresident @MBuhari @SupremeCourtNg @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:20:16
55,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 ADAMAWA GOVERNORSHIP #ELECTION

https://t.co/t7t0OhoAbH

https://t.co/h3EXun9TsG

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:19:52
56,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 OYO GOVERNORSHIP #ELECTION

https://t.co/V8mTHNo8aU

https://t.co/5xI7NvKW8n

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:19:30
57,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 AKWA IBOM GOVERNORSHIP #ELECTION

https://t.co/QUnNCV1ss4

https://t.co/ooHeis86yh

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:19:10
58,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 DELTA GOVERNORSHIP #ELECTION

https://t.co/OhtL9LoB4I

https://t.co/98hXFLFc81

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:18:45
59,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 ABIA GOVERNORSHIP #ELECTION

https://t.co/GloEuGJMJm

https://t.co/99lTE4M3f7

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:18:27
60,"ELECTION MONITOR #CALLS ON THE SUPREME COURT OF THE FEDERAL REPUBLIC OF NIGERIA TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 NIGER GOVERNORSHIP #ELECTION

https://t.co/1GuTk7Ib0A

https://t.co/dodTT45UQU

@NigeriaGov @NGRPresident @MBuhari @SupremeCourtNg @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:18:06
61,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2018 OSUN GOVERNORSHIP #ELECTION

https://t.co/1GuTk7Ib0A

https://t.co/QGAVYLrrZG

https://t.co/8V7BZmdN9u

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:17:40
62,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2018 EKITI GOVERNORSHIP #ELECTION

https://t.co/ekVz2Yajdt

https://t.co/HVa3gzkITM

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:17:21
63,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 KADUNA GOVERNORSHIP #ELECTION 

https://t.co/S2Qg7yUK4G

https://t.co/hj2HVkMa7b

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:16:54
64,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 KANO GOVERNORSHIP #ELECTION 

https://t.co/uQlRdT7zks

https://t.co/SRMgLfCrf5
https://t.co/bxY0rk0vOh
https://t.co/zej1iDoN7A

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:16:17
65,"ELECTION MONITOR #CALLS ON THE SUPREME COURT OF THE FEDERAL REPUBLIC OF NIGERIA TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 BAUCHI GOVERNORSHIP #ELECTION 

https://t.co/CWzeu17oL4

https://t.co/uucKU88Z1n

@NigeriaGov @NGRPresident @MBuhari @SupremeCourtNg @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:15:47
66,"ELECTION MONITOR #CALLS ON THE SUPREME COURT OF NIGERIA TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 PLATEAU GOVERNORSHIP #ELECTION 

https://t.co/Pil2JumhED

https://t.co/U4sXtSjIBO
https://t.co/tA8bNOeBuE

@NigeriaGov @NGRPresident @MBuhari @SupremeCourtNg @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:15:30
67,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 OGUN GOVERNORSHIP #ELECTION

https://t.co/5CDmAOeXIa

https://t.co/6V8epwBzPg
https://t.co/uNrUjhSQBt
https://t.co/n6OynjyKdU

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:15:05
68,"ELECTION MONITOR #CALLS ON THE SUPREME COURT OF THE FEDERAL REPUBLIC OF NIGERIA TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 KATSINA GOVERNORSHIP #ELECTION

https://t.co/yfW0BxiAmz

https://t.co/zbnaTSx1Y5

@NigeriaGov @NGRPresident @MBuhari @SupremeCourtNg @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:14:31
69,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW THE COURT OF APPEAL JUDGMENT OF THE 2019 CROSS RIVER GOVERNORSHIP #ELECTION 

https://t.co/flNAKFcrvz

https://t.co/oKbgUmpf8j

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:13:59
70,"Nicola Sturgeon expects a second independence referendum to take place within the next two years if the SNP wins the Holyrood election ⤵️
#Politics #Election #Scotland https://t.co/qwDcysOmZJ",London,h24news_uk,1,0,2021-03-30 21:13:44
71,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 TARABA GOVERNORSHIP #ELECTION

https://t.co/BHg8yxwoAp

https://t.co/DnuVvxui2R

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:12:40
72,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 KWARA GOVERNORSHIP #ELECTION

https://t.co/LLNBLfsspv

https://t.co/HQDBCYp5r7
https://t.co/Mmh1ZDqS38

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:12:06
73,"ELECTION MONITOR #CALLS ON @SupremeCourtNg TO URGENTLY REVIEW ITS JUDGMENT OF THE 2019 LAGOS GOVERNORSHIP #ELECTION

https://t.co/7fPzhwNUpQ

https://t.co/efVtUCd7TK

@NigeriaGov @NGRPresident @MBuhari @NGRSenate @HouseNGR",Abuja,electmonitorng,1,0,2021-03-30 21:11:40
74,"Please @citysprucegrove ,can we see some REAL candidates in this years municipal elections?
Not just friends of incumbents who placehold until the election, and aren't serious.
We have to replace some terrible people in council this year, and UCP sycophants #SpruceGrove #Election","Canada, America, Global",Harleydadd,0,0,2021-03-30 21:09:33
75,"@PensiveTM REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:06:52
76,"@landen_roger REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:06:23
77,"@eatallfascists REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:06:08
78,"@TheWainer REGISTER TO VOTE PRAGMATIC
https://t.co/K48YHJ52VU
#UBI=END POVERTY
recycle100=END UNEMPLOYMENT
#HealthCare &amp; #Education costs based on income
industry &amp; internet protocol
habitat protection &amp; preservation
solar/electric vehicles 
#judicial &amp; #election #reform",Earth Between Mexico & Canada ,tim39941098,0,0,2021-03-30 21:05:54
